en,vi,length,translate,bleu_score,meteor
Today for the first time in history,Ngày nay lần đầu tiên trong lịch sử,7,"Hôm nay, lần đầu tiên trong lịch sử",0.6803749333171202,0.748263888888889
"At night, both windows would be lighted by torch, beacons to guide me to the breaches in the sentry posts.","Vào ban đêm, cả 2 bậu cửa sổ đều sẽ được thắp sáng bằng đuốc, sẽ soi đường cho tôi đến các nhánh của trạm lính gác.",20,"Vào ban đêm, cả hai cửa sổ sẽ bị tắt bởi các vết đèn, nó dẫn tới cho tôi để dẫn đường dây vào trong lò phản ứng.",0.12231772169405129,0.35360312280808753
How old is that painting?,Bức họa này bao nhiêu năm rồi?,5,Cô già đó thế nào?,0.0,0.0
"You can encode the number 32 in the right-hand side of a DNA origami, and when you add those tiles that count, they will start to count -- they will read that 32 and they'll stop at 32.","Bạn có thể mã hóa con số 32 vào phía bên phải của DNA origami, và khi bạn thêm những viên gạch vào bộ đếm nó sẽ bắt đầu đếm, nó sẽ đọc 32 con số và sẽ dừng ở 32.",38,"Bạn có thể lấy số ở ngay ở bên phải của DNA DNA, và khi bạn thêm số lượng bạn thêm vào đó, chúng sẽ bắt đầu đọc nó",0.16841139125810883,0.41633165829145735
"Well, we could light the goats on fire, smoke signal our way out of here.",Chúng ta có thể thui mấy con dê này lấy khói làm tín hiệu để giúp chúng ta thoát ra khỏi đây.,15,"À, chúng ta có thể ánh sáng mặt trời trên lửa, tín hiệu ánh sáng của chúng ta ở ngoài này.",2.834289469665553e-78,0.3556649543378995
"Originally, I-35 was to follow the alignment of US 69 from Des Moines all the way to the Minnesota border.","Ban đầu, I-35 được dự tính chạy theo đường của Quốc lộ Hoa Kỳ 69 từ Des Moines cả đường đến ranh giới tiểu bang Minnesota.",20,"Ban đầu, I-35 được theo sau sự thống kê của nước Mỹ Deos từ những con đường đến cho biên giới giữa người Frank.",0.12244358214483853,0.3457364341085272
Many rare and endemic animals and plant species are native to the High Tatras.,Nhiều loài động thực vật quý hiếm và đặc hữu.,14,Nhiều loài thực vật hiếm có thể và thực vật có nguồn gốc thuộc họ hàng không cao nguyên.,6.455962524053653e-155,0.46890927624872575
Didn't she tell him that?,Bà ấy không nói với ông ấy điều đó sao?,5,Không phải cô ấy nói cho anh ta sao?,1.2387197655613557e-231,0.20202020202020204
"You're the last trace of my past,",Ngươi là dấu vết cuối cùng của ta,7,"Anh là người cuối cùng trong quá khứ của tôi,",6.8489908526642754e-155,0.38490853658536583
"However, uniformitarianism argues that the Universe is likely to contain more galaxies in the same foam-like superstructure.","Tuy nhiên, chủ nghĩa đồng nhất lập luận rằng Vũ trụ có khả năng chứa nhiều thiên hà hơn trong cùng cấu trúc thượng tầng giống như bọt.",17,"Tuy nhiên, chủ nghĩa của chủ nghĩa dân tộc cho rằng vũ trụ này có xu hướng chứa nhiều thiên hà trong cùng một cấu trúc tương tự như f",0.19863909464564683,0.5714250656457825
"Since most of his adult life head been directed to God, he now had little to do except to await God's call with confidence.","Hầu hết đầu đời trưởng thành của ông đều được hướng đến Thiên Chúa, giờ đây cha không bận tâm điều gì để làm ngoại trừ chờ đợi sự kêu gọi của Chúa với sự đức tin.",24,"Vì phần lớn cuộc sống của người lớn sống của ông đã được chỉ đạo cho Thiên Chúa, giờ ông ta đã làm việc rất ít để làm với Chúa",1.9938596146206688e-78,0.2447464881724837
"Go ahead and run your booze, you big dope!",Hãy đi mà quản lý cái hơi men của anh. Đồ nghiện rượu!,9,"Đi thẳng về phía trước và chạy đi, anh bạn!",0.0,0.03937007874015748
"It appears that he sold the laptop to an online buyer named ""d3mn8.""","Có vẻ anh ta bán cái máy cho người mua trực tuyến có tên ""d3mn8""",13,"Nó cho thấy rằng anh ta đã bán được một cái máy phát điện tử cho một người mua tên là ""3""3m3.",7.3341985489302834e-155,0.4883227176220807
You want to cut into his brain?,Anh muốn mổ não ông ta?,7,Anh muốn cắt não của mình chứ?,7.711523862191631e-155,0.4189435336976321
Other than those questions...,Ngoài những câu hỏi đó thì...,4,Những câu này là khác ngoài những câu hỏi này.,3.690122608639576e-78,0.6201171875
"Beer cheese (pivní sýr) is a soft cheese, usually mixed with raw onions and mustard, which is spread onto toasted bread.","Pho mát bia (pivní sýr) là một loại pho mát mồm, thường được trộn với hành tây sống và mù tạt, rồi được phết lên bánh nướng.",21,"Ấu trùng ăn (n thịt bò) là một chất chứa nước nóng, thường được trộn lẫn với sloci mòn và cờ, được trộn",2.2375203314911827e-78,0.23731203007518792
"Although the residence was finished at the beginning of 1571, there were still some works to be done inside the manor – paintings in great chamber and sculptures.","Mặc dù nơi cư trú đã được hoàn thành vào đầu năm 1571, nhưng vẫn còn một số công việc phải được thực hiện bên trong trang viên - những bức tranh trong buồng lớn và tác phẩm điêu khắc.",28,"Mặc dù nơi đặt căn nhà của sự khởi đầu từ đầu năm 1520, vẫn còn có việc làm trong số tác phẩm được thực hiện trong các bức",2.697851303106735e-78,0.39254231860595434
"As soon as the right time comes, I'm gonna tell him.","Ngay khi thời điểm thích hợp, Mẹ sẽ nói cho ổng biết.",11,"Ngay sớm nhất, tôi sẽ báo cáo với anh ta.",9.97486269044271e-232,0.0847457627118644
To teach them that bath time is sweet. What's wrong?,"Là để dạy cho bọn chúng, tắm rửa là một việc rất ngọt ngào.",10,"Để dạy chúng thời gian khó khăn, đúng không?",6.034940380417626e-232,0.1388888888888889
All dates in the article are in the Gregorian calendar (unless otherwise stated).,Bài chi tiết: Đại chiến Thổ Nhĩ Kỳ và Chiến tranh hợp nhất ^ All dates in the article are in the Gregorian calendar (unless otherwise stated).,13,Tất cả những thông tin trong bài báo đều là lịch sử (không có nghĩa là không thường nói).,0.0,0.019083969465648856
"She was a reputable and successful businesswoman and became known in the California Perfume Company as its ""mother"" because of her practical system and innovative methods for selling the company's products.","Bà là một nữ doanh nhân có uy tín và thành công và được biết đến trong Công ty Nước hoa California với tư cách là ""mẹ"" của nó vì hệ thống thực tế và phương pháp sáng tạo để bán sản phẩm của công ty.",31,"Bà là một doanh nhân kinh doanh và trở thành người làm việc và biết ở Perse hưởng đến California khi nó là ""người của hệ thống"" vì",1.4275236813380873e-78,0.2407381221719457
A person who has been exposed to the bacteria is expected to mount an immune response in the skin containing the bacterial proteins.,"Theo dự kiến, một người đã tiếp xúc với vi khuẩn sẽ tăng đáp miễn dịch trong da có chứa các protein của vi khuẩn.",23,Một người bị nhiễm vi khuẩn cho thấy sự ức chế là để đáp ứng biến đổi gen trong da chứa vi khuẩn.,6.572200286132521e-155,0.3596774193548387
Over 50% of the African dust that reaches the United States affects Florida.,Hơn 50% lượng bụi châu Phi tới Hoa Kỳ ảnh hưởng đến Florida.,13,"Hơn 50%, cảnh sát châu Phi đã làm cho Hoa Kỳ ảnh hưởng đến Florida.",0.375022891676693,0.6691919191919191
- I love all these videos.,Cháu yêu mấy cái clip này quá.,6,- Tôi thích những băng video đó.,0.0,0.0
Bayard returned to Niger in 2009.,Bayard trở lại Niger vào năm 2009.,6,Vịnh quay trở lại Luang vào năm 2009.,5.614021910443866e-78,0.6816901408450705
"He sailed to Wales later in his expedition, winning control of Anglesey (and possibly Gwynedd's submission) after repelling the invading Norman forces from the island.","Ông đã đi thuyền đến Wales sau đó trong cuộc thám hiểm của mình, giành quyền kiểm soát Anglesey (và có thể là của Gwynedd) sau khi đẩy lùi các lực lượng Norman xâm nhập từ hòn đảo.",25,"Ông lên đường trong các đoàn quân của mình, giành chiến thắng trong việc bảo vệ đảo Corsica (và có thể phục vụ cho việc chiếm đóng",2.0566726029216215e-78,0.20776874435411022
It's not gone?,Chưa bị xóa sao?,3,Đó không phải là chuyện sao?,1.1640469867513693e-231,0.11904761904761905
Think while you're driving.,- Vừa lái xe vừa suy nghĩ đi.,4,Hãy nghĩ đến khi anh lái xe.,1.154647032204335e-231,0.12658227848101264
I'm so glad I have you!,Anh rất vui vì có em!,6,Rất mừng vì tôi có anh!,1.384292958842266e-231,0.25
"What do they think, when the collapse comes they can depend on the government?","Họ nghĩ sao khi những chỗ đó sụp đổ, họ phụ thuộc nổi vào chính phủ sao?",14,"Họ nghĩ gì, khi lũ lụt sẽ tới được chính phủ?",3.775297174492064e-155,0.12195121951219512
"She was also mother to three children: María José Argüello, Jorge Eduardo Argüello and Ana Cecilia Argüello.","Bà cũng là mẹ của ba đứa con: María José Argüello, Jorge Eduardo Argüello và Ana Cecilia Argüello.",17,"Bà cũng là mẹ của ba đứa trẻ: Maria Havilü, Gaz Gügünke và 11 người đồng tình.",0.33948768466862395,0.44343575418994413
"To choose the challenger, FIDE organized the Chess World Cup 2007.","Để chọn người thách đấu, FIDE đã tổ chức Cúp cờ vua thế giới 2007 .",11,"Để chọn thử thách, F.C. S.net đã tổ chức Giải vô địch bóng đá thế giới.",3.3042234935730684e-78,0.3515625
Adults emerge from late May to mid-September.,Adults emerge from cuối tháng 5 đến giữa tháng 9.,7,Những bức họa khổng lồ từ cuối tháng 5 đến giữa tháng 7 năm 12 giờ đó.,0.28175950490399515,0.5594496365524403
Our weapons were useless against it.,Vũ khí của chúng ta vô dụng với nó.,6,Vũ khí của chúng ta chống lại nó.,0.47750342648354643,0.66167290886392
Its laboratory is the first hospital laboratory to be accredited by the College of American Pathologists.,Phòng thí nghiệm của nó là phòng thí nghiệm bệnh viện đầu tiên được công nhận bởi College of American Pathologists.,16,Phòng thí nghiệm của nó là phòng thí nghiệm đầu tiên của một học viện nghiên cứu được tổ chức bởi sự học sinh của các nhà nghiên cứu Mỹ.,0.2994985311892037,0.5993150684931506
