en,vi,length,translate,bleu_score,meteor
They're so simple to drive that even a scientist can do it.,Việc điều khiển chúng dễ đến mức một nhà khoa học cũng có thể làm được.,12,Chúng rất đơn giản để lái mà ngay cả một nhà khoa học cũng có thể làm được.,0.45046627229833414,0.6148148148148148
Gregor had pushed his head forward just to the edge of the couch and was observing her.,Gregor đã đẩy đầu chỉ để cạnh của chiếc ghế dài và được quan sát của mình.,17,Gregor đã đẩy đầu mình lên ngay trên mép giường và đang quan sát cô ấy.,0.1777595508312503,0.39789880449221116
In this way Morrison made considerable progress in speaking and writing one of the most difficult of languages for an English-speaking person to learn.,Morrison đạt được những tiến bộ đáng kể trong nỗ lực đọc và viết một trong những ngôn ngữ khó nhất đối với người nói tiếng Anh.,24,"Trong cách nói này, Morrison đã đạt được tiến bộ đáng kể trong việc nói và viết",0.16023574521453385,0.4157318376068376
You fellas want to trade?,Các bạn muốn mua bán?,5,Các cậu muốn giao dịch à?,1.384292958842266e-231,0.19607843137254904
"- Oh I can clear a room, Verne.","Ô, tôi có thể dọn phòng đó, Verne.",8,"- Oh, tôi có thể dọn phòng, Verne.",1.2882297539194154e-231,0.125
"The process yielded 9.2 grams (0.32 oz) of rubidium chloride and 7.3 grams (0.26 oz) of caesium chloride from the initial 44,000 litres of mineral water.","Quá trình này tạo ra 9,2 gam (0,32 oz) rubidi clorua và 7,3 gam (0,26 oz) xêsi clorua từ 44.000 lit nước khoáng ban đầu.",26,"Quá trình này cho ra 9,2 gram (0,32 oz) rubidium",1.2101822220562867e-78,0.27008250108554055
"You don't give me the time, you don't get what you want.","Anh không cho tôi thời gian, anh không có được thứ anh muốn.",12,"Anh không cho tôi thời gian, anh không nhận được cái anh muốn.",0.6262844962765468,0.8375715193897013
In 1979 Conze self-published two volumes of memoirs entitled Memoires of a Modern Gnostic.,"Năm 1979, ông cho ra một quyển hồi ký với tựa The Memoirs of a Modern Gnostic.",14,"Năm 1979, Conze tự xuất bản hai tập truyện ngắn mang tên Memoires",3.6899416081599966e-155,0.15394912985274434
"The village is located approximately 12 km north of Kellinghusen, and 10 km west of Neumünster, in the middle of Aukrug Nature Park.","Đô thị này có cự ly khoảng 12 km về phía bắc của Kellinghusen, và 10 km về phía tây Neumünster, ở trung tâm Naturpark Aukrug.",23,"Thị trấn nằm khoảng 12 km về phía bắc Kellinghusen, và 10 km",0.212765645045119,0.42443202730284074
Now it's hunting time!,"Nào, đến giờ đi săn rồi!",4,Giờ là thời gian săn bắn!,1.1640469867513693e-231,0.16666666666666666
I almost spilled this hot coffee on you.,Mình xuýt đổ cà phê nóng lên người cậu đấy.,8,Tôi đã pha cà phê nóng cho anh.,3.477086386303713e-78,0.300453514739229
The most obvious difference is the use of resonance to amplify the vibration of the stator in contact with the rotor in ultrasonic motors.,"Sự khác biệt rõ ràng nhất với động cơ áp điện khác, là ở sử dụng cộng hưởng để tăng cường rung động của stator trong tiếp xúc với rotor trong động cơ siêu âm.",24,Sự khác biệt rõ ràng nhất là sử dụng rung để khuếch đại rung động của thanh ngang tiếp,0.15792718669193262,0.38005621410240736
"- You're gonna make me cry, Dad.","- Bố làm con muốn khóc đấy, bố.",7,"- Anh sẽ làm em khóc đấy, bố ạ.",7.241926111174567e-155,0.45925925925925926
"I think I'll get on a list, get a new one, upgrade.""","Tôi nghĩ tôi sẽ xem danh sách, kiếm quả tim mới, nâng cấp lên.""",12,"Tôi nghĩ tôi sẽ được vào danh sách, lấy một cái mới, nâng cấp.""",0.24022110864391533,0.5563616071428571
"The substances on the reverse list include dredged material; sewage sludge; industrial fish processing waste; vessels and offshore platforms or other man-made structures at sea; inert, inorganic geological material; organic material of natural origin; and bulky items including iron, steel, concrete and similar materials for which the concern is physical impact, and limited to those circumstances where such wastes are generated at locations with no land-disposal alternatives.","Các chất nằm trong danh sách ngược bao gồm vật chất bùn; nước thải bùn ; chất thải từ chế biến cá công nghiệp; tàu và dàn khoan ngoài khơi hoặc các công trình nhân tạo khác trên biển; vật liệu địa chất vô cơ trơ; vật liệu hữu cơ có nguồn gốc tự nhiên; và các mặt hàng cồng kềnh bao gồm sắt, thép, bê tông và các vật liệu tương tự mà bị lo ngại là có tác động vật lý, và chúng được giới hạn trong những trường hợp chất thải đó được tạo ra tại các địa điểm không có biện pháp xử lý thay thế.",67,Các chất trên danh sách ngược lại bao gồm vật liệu bị tẩy rửa; chất thải công nghiệp,3.2939152542132134e-80,0.11358114674441203
"On June 10, McGovern won the California primary and secured the Democratic nomination.","Ngày 10 tháng 6, Thống đốc Nam Dakota George McGovern giành thắng lợi trong bầu cử sơ bộ tại California và đảm bảo quyền được Đảng Dân chủ đề cử.",13,"Ngày 10 tháng 6, McGovern thắng cuộc bầu cử California và giành được đề",0.08649439345802869,0.4044087007250604
"Guess I've been acting very juvenile lately, and I'm sorry.","Chắc là gần đây, hành động của tôi rất thiếu chín chắn, và tôi xin lỗi.",10,"Tôi đoán là tôi đang hành động rất thô lỗ, và tôi xin lỗi.",0.2028288486778215,0.5207844975777466
You're the most precious thing in the world to me. You know that.,Con là điều quý giá nhất đối với mẹ trên thế gian này,13,Anh là thứ quý giá nhất trên thế giới với tôi.,3.8861494636601717e-78,0.4958545918367347
Not far from Solnechnogorsk is the estate of Shakhmatovo that once belonged to a prominent Russian poet Alexander Blok; a museum of him has been opened there.,"Không xa từ Solnechnogorsk là của Shakhmatovo từng thuộc về một nhà thơ Nga nổi tiếng Alexander Blok, một bảo tàng của ông đã được mở ở đó.",27,Không xa Solnechnogorsk là khu đất của Shakhmatovo từng thuộc về,0.09588983603859308,0.3271839646998076
I can give you clothes and money.,Tôi có thể cho cô quần áo và tiền.,7,Tôi có thể cho cô quần áo và tiền.,1.0,0.9993141289437586
"Actually, we stopped him from stealing Your Kusanagi sword, Thank you very much.","Thực tế, chúng tôi đã ngăn hắn đánh cắp thanh kiếm Kusanagi của cô, Cám ơn rất nhiều.",13,"Thật ra, chúng tôi đã ngăn cản hắn lấy kiếm của Kusanagi, cảm ơn",0.1588783942527856,0.3990589488636364
Kang Hyeon-mu was promoted to the first team of Pohang Steelers in January 2014.,Kang Hyeon-mu được đẩy lên đội một của Pohang Steelers vào tháng 1 năm 2014.,14,Kang Hyeon-mu được thăng hạng lên đội đầu tiên của Pohang Steelers vào,0.26726057416347326,0.5968468468468469
You look like a cleaner to me.,Trông cậu như tên quét rác ấy.,7,Anh trông giống một người sạch sẽ với tôi.,0.0,0.06944444444444445
- We'll get them. - You're on guard for two Sundays.,- Anh sẽ trực hai Chủ nhật liền.,11,- Chúng tôi sẽ đưa họ về nhà hai ngày.,1.3483065280626046e-231,0.18292682926829268
It's the first-ever urban water reservoir built in the middle of the city-state.,Đó là hồ trữ nước đầu tiên ở đô thị được xây dựng ngay trung tâm quốc đảo.,13,Đây là hồ nước ngầm đầu tiên được xây dựng ở giữa thành phố.,3.288625627683173e-78,0.46752244668911347
Gamarnik was born in Zhytomyr in a Jewish family as Jakov Tzudikovich Gamarnik.,Gamarnik sinh ra ở Zhytomyr trong một gia đình Do Thái với tên gọi Yakov Tzudikovich Gamarnik ( ).,13,Gamarnik sinh ra ở Zhytomyr trong một gia đình Do Thái tên là J,0.5418286106246784,0.6435810810810811
Jesus loved the Romans.,Jesus đã yêu thương người La Mã.,4,Chúa Giêsu yêu người La Mã.,5.253283993027542e-78,0.5434782608695652
I need to talk to Brody.,Tôi phải nói chuyện với Brody.,6,Tôi cần nói chuyện với Brody.,0.537284965911771,0.8066666666666668
"After a long ocean voyage, Leibbrandt arrived in England and went directly to London.","Sau chuyến đi biển dài, Leibbrandt đến Anh và đến thẳng London.",14,"Sau một chuyến đi biển dài, Leibbrandt đã đến Anh và đi thẳng đến Luân",0.35630548449868954,0.7790767990324532
"Nevertheless, Yuan married his son to Li's daughter to strengthen their ties.","Tuy nhiên, Viên vẫn hỏi cưới con gái Lê cho con trai ông ta để thắt chặt thêm mối liên hệ giữa họ.",12,"Tuy nhiên, Dương đã kết hôn với con gái của Lý để củng cố mối quan hệ của",5.225604197668454e-155,0.21315192743764175
"Initially, her music was mainly that of the European countryside guajiro (peasant), with lyrics based on the poetics of décima.","Âm nhạc chủ đạo là giai điệu nông thôn châu Âu, với lời bài hát dựa trên thi pháp của décima .",20,"Ban đầu, âm nhạc của cô chủ yếu là của guajiro vùng nông thôn châu Âu",2.1326661052951966e-78,0.3281980140186916
She emigrated to Mexico in the early 1990s.,Bà di cư đến Mexico vào đầu những năm 1990.,8,Bà di cư đến Mexico vào đầu những năm 1990.,1.0,0.9995
"Come on, David, David. You need your rest.","David, con cần nghỉ ngơi.",8,"Thôi nào, David, David, anh cần nghỉ ngơi.",4.797597231912944e-78,0.7075471698113208
"You know, this Jody douche has hair that's longer than Fiona's.","Mày biết không, thằng Jody não phẳng, có bộ tóc dài hơn chị Fiona.",11,"Anh biết không, thằng Jody này có mái tóc dài hơn Fiona.",0.2763738308030956,0.6235462515655753
And have enough for my own place.,Và một chỗ cho riêng mình.,7,Và có đủ cho chỗ ở của mình.,1.5319719891192393e-231,0.32258064516129037
"Thank you for everything, Chief Cochise.","Cảm ơn anh vì tất cả, tộc trưởng Cochise.",6,"Cảm ơn ngài vì mọi thứ, Đại tá Cochise.",7.241926111174567e-155,0.3506944444444444
I was scared because I knew her life depended on my getting to this woman.,"Tôi cảm thấy sợ, mạng sống của con bé phụ thuộc vào tôi.",15,Tôi sợ vì tôi biết cuộc đời cô ấy phụ thuộc vào việc tôi đưa cô ấy đến đây,2.3522845047145266e-78,0.2757352941176471
He came here for the gold.,Ổng tới đây để tìm vàng.,6,Ông ta đến đây vì vàng.,1.384292958842266e-231,0.16666666666666666
"The domestication of animals and the development of agriculture lessened the need for hunts, with food being more readily available.","Thuần hóa động vật và sự phát triển của nông nghiệp làm giảm nhu cầu săn bắt, với thức ăn dễ dàng hơn.",20,"Việc thuần hóa động vật và phát triển nông nghiệp giảm bớt nhu cầu săn bắn, với thức",0.19699912456026022,0.6453333333333335
They are able to breed at about 1 year old.,Chúng có thể sinh sản khi vào khoảng 1 tuổi.,10,Chúng có thể sinh sản khi khoảng 1 năm tuổi.,0.5988059642324198,0.8833333333333334
"During the Middle-Ages, breech-loading swivel guns were developed by the Europeans also partly as a cheaper alternative to the very expensive bronze cast muzzle-loading cannons, as bronze was many times more expensive than iron.","Trong suốt thời kỳ Trung Đại, súng xoay khóa nòng được người châu Âu phát triển như là phương án thay thế cho những khẩu pháo đồng nạp tiền vô cùng đắt đỏ, do đồng có chi phí đắt hơn nhiều so với sắt.",34,"Trong thời kỳ Trung-Âu, súng kéo thả cánh tay được phát triển bởi người châu",1.292177976307525e-155,0.18653690186536898
